Match_id,Team1,Team2,Season,Toss_winner,Toss_decision,Player_of_match,Winner,Players_1,Players_2,Players_3,Players_4,Players_5,Players_6,Players_7,Players_8,Players_9,Players_10,Players_11
351691,7,2,2008,2,101,BJ Haddin,7,DJ Hussey,MJ Clarke,RT Ponting,BJ Haddin,CL White,MEK Hussey,CJ Ferguson,JR Hopes,MG Johnson,NW Bracken,BW Hilfenhaus
351692,7,2,2008,2,100,DJ Hussey,7,LRPL Taylor,MJ Guptill,PG Fulton,BB McCullum,GD Elliott,CD Cumming,NT Broom,KD Mills,DL Vettori,TG Southee,IE O'Brien
351696,7,2,2008,7,100,NW Bracken,7,DJ Hussey,BJ Haddin,CJ Ferguson,DA Warner,AC Voges,CL White,JR Hopes,MC Henriques,PM Siddle,NW Bracken,BW Hilfenhaus
352665,9,3,2008,3,100,PD Collingwood,3,OA Shah,RS Bopara,KP Pietersen,AJ Strauss,PD Collingwood,AD Mascarenhas,MJ Prior,SCJ Broad,GJ 100ty,JM Anderson,SJ Harmison
352666,9,3,2008,9,100,S Chanderpaul,9,S Chanderpaul,LMP Simmons,RR Sarwan,CH Gayle,KA Pollard,DJ Bravo,D Ramdin,DJG Sammy,NO Miller,FH Edwards,LS Baker
352667,9,3,2008,9,101,DJ Bravo,9,KP Pietersen,RS Bopara,OA Shah,AJ Strauss,PD Collingwood,A Flintoff,MJ Prior,AD Mascarenhas,SCJ Broad,GJ 100ty,JM Anderson
352668,9,3,2008,3,101,AJ Strauss,3,S Chanderpaul,LMP Simmons,RR Sarwan,CH Gayle,D Ramdin,DJ Bravo,KA Pollard,DJG Sammy,NO Miller,FH Edwards,LS Baker
352669,9,3,2008,9,101,A Flintoff,3,OA Shah,RS Bopara,KP Pietersen,AJ Strauss,PD Collingwood,A Flintoff,MJ Prior,JM Anderson,SCJ Broad,SJ Harmison,AD Mascarenhas
355993,7,9,2009,7,100,CH Gayle,9,DA Warner,RT Ponting,MJ Clarke,SR Watson,BJ Haddin,DJ Hussey,MEK Hussey,MG Johnson,B Lee,NW Bracken,JR Hopes
355994,6,1,2009,1,100,PP Ojha,1,Yuvraj Singh,RG Sharma,MS Dhoni,G Gambhir,SK Raina,YK Pathan,IK Pathan,Z Khan,I Sharma,Harbhajan Singh,PP Ojha
356010,3,1,2009,1,101,RJ Sidebottom,3,AD Mascarenhas,LJ Wright,KP Pietersen,RS Bopara,OA Shah,PD Collingwood,JS Foster,GP Swann,SCJ Broad,JM Anderson,RJ Sidebottom
356016,8,9,2009,9,101,TM Dilshan,8,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,TM Dilshan,LPC Silva,J Mubarak,AD Mathews,I Udana,SL Malinga,BAW Mendis,M Muralitharan
357962,3,1,2008,3,101,CMG Atkins,3,M Raj,Anjum Chopra,MDT Kamini,AA Deshpande,R Dhar,P Roy,SK Naidu,J Goswami,H Kaur,A Sharma,G Sultana
361043,1,3,2008,3,101,Yuvraj Singh,1,Yuvraj Singh,V Sehwag,SK Raina,G Gambhir,YK Pathan,MS Dhoni,RG Sharma,Z Khan,MM Patel,RP Singh,Harbhajan Singh
361044,1,3,2008,1,100,Yuvraj Singh,1,RG Sharma,V Sehwag,SK Raina,G Gambhir,Yuvraj Singh,MS Dhoni,YK Pathan,Harbhajan Singh,Z Khan,RP Singh,MM Patel
361045,1,3,2008,3,100,Harbhajan Singh,1,PD Collingwood,IR Bell,KP Pietersen,RS Bopara,A Flintoff,OA Shah,SR Patel,MJ Prior,SCJ Broad,GP Swann,JM Anderson
361046,1,3,2008,3,101,V Sehwag,1,Yuvraj Singh,SR Tendulkar,G Gambhir,V Sehwag,MS Dhoni,YK Pathan,Z Khan,MM Patel,I Sharma,Harbhajan Singh,Nan
361047,1,3,2008,1,101,V Sehwag,1,PD Collingwood,AN Cook,KP Pietersen,RS Bopara,A Flintoff,OA Shah,SJ Harmison,SCJ Broad,SR Patel,GP Swann,Nan
366341,8,1,2008,1,100,SK Raina,1,SK Raina,G Gambhir,Yuvraj Singh,V Kohli,MS Dhoni,RG Sharma,S Badrinath,Harbhajan Singh,P Kumar,MM Patel,Z Khan
366623,2,1,2008,1,100,MS Dhoni,1,Yuvraj Singh,SR Tendulkar,MS Dhoni,V Sehwag,SK Raina,YK Pathan,Z Khan,P Kumar,MM Patel,Harbhajan Singh,Nan
366624,2,1,2008,2,100,V Sehwag,1,MJ Guptill,BB McCullum,LRPL Taylor,JD Ryder,JDP Oram,PD McGlashan,GD Elliott,KD Mills,EP Thompson,IE O'Brien,DL Vettori
366625,2,1,2008,1,100,JD Ryder,2,RG Sharma,V Sehwag,SK Raina,G Gambhir,Yuvraj Singh,MS Dhoni,YK Pathan,Harbhajan Singh,Z Khan,P Kumar,I Sharma
366627,2,1,2008,2,101,SR Tendulkar,1,Yuvraj Singh,SR Tendulkar,G Gambhir,V Sehwag,MS Dhoni,SK Raina,YK Pathan,Z Khan,P Kumar,MM Patel,Harbhajan Singh
366711,2,9,2008,2,101,DL Vettori,2,S Chanderpaul,XM Marshall,RR Sarwan,CH Gayle,SE Findlay,D Ramdin,KA Pollard,JE Taylor,DBL Powell,NO Miller,FH Edwards
374059,5,9,2008,9,100,CH Gayle,5,S Chanderpaul,S Chattergoon,RR Sarwan,CH Gayle,XM Marshall,CS Baugh,BP Nash,JE Taylor,DBL Powell,NO Miller,LS Baker
374060,5,9,2008,5,100,Sohail Tanvir,5,Younis Khan,Khurram Manzoor,MisbahNanulNanHaq,Salman Butt,Shoaib Malik,Kamran Akmal,Shahid Afridi,Sohail Tanvir,Iftikhar Anjum,Umar Gul,Saeed Ajmal
375456,0,8,2008,8,101,M Muralitharan,8,T Taibu,V Sibanda,CJ Chibhabha,H Masakadza,S Matsikenyeri,E Chigumbura,T Maruma,P Utseya,RW Price,T Mupariwa,CB Mpofu
375457,0,8,2008,0,100,BAW Mendis,8,T Taibu,V Sibanda,CJ Chibhabha,H Masakadza,S Matsikenyeri,E Chigumbura,SC Williams,P Utseya,RW Price,T Mupariwa,CB Mpofu
375460,0,8,2008,0,101,H Masakadza,8,DPMD Jayawardene,ML Udawatte,KC Sangakkara,WU Tharanga,CK Kapugedera,J Mubarak,MF Maharoof,T Thushara,KMDN Kulasekara,BAW Mendis,M Muralitharan
375462,0,8,2008,0,101,M Muralitharan,8,CK Kapugedera,DPMD Jayawardene,KC Sangakkara,WU Tharanga,SHT Kandamby,J Mubarak,AD Mathews,KMDN Kulasekara,M Muralitharan,BAW Mendis,CRD Fernando
377313,9,1,2008,1,100,Yuvraj Singh,1,Yuvraj Singh,G Gambhir,RG Sharma,KD Karthik,MS Dhoni,RA Jadeja,YK Pathan,Harbhajan Singh,RP Singh,A Nehra,I Sharma
377314,9,1,2008,1,100,R Rampaul,9,Yuvraj Singh,RG Sharma,G Gambhir,KD Karthik,MS Dhoni,YK Pathan,RA Jadeja,Harbhajan Singh,P Kumar,RP Singh,A Nehra
377315,9,1,2008,1,101,MS Dhoni,1,S Chanderpaul,RS Morton,RR Sarwan,CH Gayle,DJ Bravo,DM Bravo,D Ramdin,JE Taylor,R Rampaul,DE Bernard,SJ Benn
378755,6,8,2008,6,101,Shakib Al Hasan,6,DPMD Jayawardene,KC Sangakkara,ST Jayasuriya,WU Tharanga,CK Kapugedera,J Mubarak,AD Mathews,KMDN Kulasekara,T Thushara,M Muralitharan,BAW Mendis
378759,6,0,2008,6,101,Mashrafe Mortaza,6,T Taibu,S Matsikenyeri,H Masakadza,V Sibanda,SC Williams,P Utseya,E Chigumbura,KM Dabengwa,RW Price,EC Rainsford,CB Mpofu
380715,3,9,2009,3,101,PD Collingwood,3,S Chanderpaul,LMP Simmons,RR Sarwan,CH Gayle,DJ Bravo,D Ramdin,KA Pollard,JE Taylor,DJG Sammy,SJ Benn,R Rampaul
383283,3,7,2009,7,100,SJ Taylor,3,KL Rolton,LC Sthalekar,LJ Poulton,S Nitschke,JM Fields,AJ Blackwell,EA Perry,LK Ebsary,RM Farrell,EA Osborne,SJ Andrews
385749,5,8,2008,8,100,Salman Butt,5,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,TM Dilshan,CK Kapugedera,J Mubarak,MF Maharoof,T Thushara,KMDN Kulasekara,M Muralitharan,BAW Mendis
385750,5,8,2008,5,101,TM Dilshan,8,SHT Kandamby,ST Jayasuriya,KC Sangakkara,TM Dilshan,DPMD Jayawardene,CK Kapugedera,MF Maharoof,T Thushara,M Muralitharan,KMDN Kulasekara,BAW Mendis
385751,5,8,2008,8,100,TM Dilshan,8,SHT Kandamby,ST Jayasuriya,KC Sangakkara,TM Dilshan,DPMD Jayawardene,CK Kapugedera,MF Maharoof,KMDN Kulasekara,T Thushara,BAW Mendis,M Muralitharan
386530,8,1,2008,1,101,ST Jayasuriya,1,SHT Kandamby,KC Sangakkara,ST Jayasuriya,TM Dilshan,MF Maharoof,DPMD Jayawardene,CK Kapugedera,T Thushara,KMDN Kulasekara,BAW Mendis,M Muralitharan
386531,8,1,2008,1,100,I Sharma,1,Yuvraj Singh,SR Tendulkar,G Gambhir,V Sehwag,SK Raina,MS Dhoni,YK Pathan,Z Khan,P Kumar,PP Ojha,I Sharma
386532,8,1,2008,1,100,Yuvraj Singh,1,Yuvraj Singh,SR Tendulkar,G Gambhir,V Sehwag,MS Dhoni,SK Raina,YK Pathan,Z Khan,P Kumar,I Sharma,PP Ojha
386533,8,1,2008,1,100,G Gambhir,1,Yuvraj Singh,G Gambhir,MS Dhoni,V Sehwag,YK Pathan,SK Raina,RG Sharma,P Kumar,IK Pathan,I Sharma,PP Ojha
386534,8,1,2008,8,100,KC Sangakkara,8,SHT Kandamby,ST Jayasuriya,KC Sangakkara,TM Dilshan,DPMD Jayawardene,CK Kapugedera,T Thushara,MF Maharoof,KMDN Kulasekara,M Muralitharan,BAW Mendis
387566,4,3,2008,3,101,PD Collingwood,3,JP Duminy,GC Smith,AB de Villiers,HM Amla,AN Petersen,R McLaren,JA Morkel,MV Boucher,RE van der Merwe,DW Steyn,CK Langeveldt
387567,4,3,2008,4,100,AB de Villiers,4,JP Duminy,GC Smith,AB de Villiers,HM Amla,AN Petersen,MV Boucher,R McLaren,DW Steyn,WD Parnell,M Morkel,RE van der Merwe
387568,4,3,2008,4,100,JM Anderson,3,JP Duminy,GC Smith,AB de Villiers,HM Amla,AN Petersen,MV Boucher,R McLaren,J Botha,WD Parnell,M Morkel,CK Langeveldt
392616,7,5,2009,7,100,Shahid Afridi,5,MJ Clarke,BJ Haddin,SR Watson,SE Marsh,A Symonds,CJ Ferguson,NM Hauritz,JR Hopes,NW Bracken,SR Clark,BW Hilfenhaus
392617,7,5,2009,5,100,A Symonds,7,Shoaib Malik,Ahmed Shehzad,Younis Khan,Salman Butt,MisbahNanulNanHaq,Shahid Afridi,Kamran Akmal,Umar Gul,Shoaib Akhtar,Saeed Ajmal,Iftikhar Anjum
392618,7,5,2009,7,100,MJ Clarke,7,MJ Clarke,BJ Haddin,SR Watson,JR Hopes,A Symonds,CJ Ferguson,DJ Hussey,NM Hauritz,NW Bracken,BW Hilfenhaus,SR Clark
392619,7,5,2009,5,100,DE Bollinger,7,MisbahNanulNanHaq,Younis Khan,Ahmed Shehzad,Salman Butt,Shoaib Malik,Shahid Afridi,Kamran Akmal,Yasir Arafat,Sohail Tanvir,Shoaib Akhtar,Saeed Ajmal
392620,7,5,2009,7,100,Kamran Akmal,5,MJ Clarke,BJ Haddin,MJ North,SR Watson,A Symonds,CJ Ferguson,DE Bollinger,BW Hilfenhaus,B Laughlin,NM Hauritz,JR Hopes
401073,9,6,2009,9,101,Abdur Razzak,6,Raqibul Hasan,Mohammad Ashraful,Junaid Siddique,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Abdur Razzak,Syed Rasel,Rubel Hossain
401074,9,6,2009,9,100,Shakib Al Hasan,6,TM Dowlin,ADS Fletcher,DS Smith,DM Richards,FL Reifer,DE Bernard,RN Lewis,DJG Sammy,KAJ Roach,GC Tonge,DC Thomas
401075,9,6,2009,9,100,Mahmudullah,6,TM Dowlin,DS Smith,ADS Fletcher,KOA Powell,FL Reifer,DE Bernard,DJG Sammy,DC Thomas,NO Miller,KAJ Roach,GC Tonge
401076,9,6,2009,6,100,DJG Sammy,9,Naeem Islam,Junaid Siddique,Mohammad Ashraful,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Raqibul Hasan,Mehrab Hossain jnr,Nazmul Hossain,Rubel Hossain
403370,8,5,2009,5,101,M Muralitharan,8,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,WU Tharanga,CK Kapugedera,TT Samaraweera,AD Mathews,KMDN Kulasekara,M Muralitharan,T Thushara,SL Malinga
403371,8,5,2009,8,101,CK Kapugedera,8,Shoaib Malik,Younis Khan,Kamran Akmal,Nasir Jamshed,Umar Akmal,Fawad Alam,Shahid Afridi,Abdul Razzaq,Umar Gul,Mohammad Amir,Saeed Ajmal
403372,8,5,2009,8,101,DPMD Jayawardene,8,Shoaib Malik,Nasir Jamshed,Younis Khan,Kamran Akmal,Umar Akmal,Fawad Alam,Shahid Afridi,Abdul Razzaq,NavedNanulNanHasan,Mohammad Amir,Saeed Ajmal
403373,8,5,2009,5,100,Umar Akmal,5,Mohammad Yousuf,Imran Nazir,Younis Khan,Kamran Akmal,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,Mohammad Amir,NavedNanulNanHasan,Iftikhar Anjum,Saeed Ajmal
403374,8,5,2009,5,100,NavedNanulNanHasan,5,Mohammad Yousuf,Younis Khan,Imran Nazir,Kamran Akmal,MisbahNanulNanHaq,Umar Akmal,Shahid Afridi,NavedNanulNanHasan,Iftikhar Anjum,Mohammad Amir,Saeed Ajmal
403380,8,2,2009,8,100,TT Samaraweera,8,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,TM Dilshan,TT Samaraweera,SHT Kandamby,AD Mathews,KMDN Kulasekara,T Thushara,BAW Mendis,SL Malinga
403381,8,1,2009,8,100,AD Mathews,8,KC Sangakkara,ST Jayasuriya,DPMD Jayawardene,TM Dilshan,AD Mathews,SHT Kandamby,CK Kapugedera,KMDN Kulasekara,T Thushara,SL Malinga,BAW Mendis
403382,1,2,2009,2,100,A Nehra,1,LRPL Taylor,JD Ryder,MJ Guptill,BB McCullum,GD Elliott,JDP Oram,NT Broom,DL Vettori,KD Mills,IG Butler,SE Bond
403383,8,1,2009,1,100,SR Tendulkar,1,Yuvraj Singh,SR Tendulkar,MS Dhoni,R Dravid,YK Pathan,SK Raina,V Kohli,A Nehra,I Sharma,RP Singh,Harbhajan Singh
406192,7,9,2009,9,101,SR Watson,7,MJ Clarke,SE Marsh,RT Ponting,SR Watson,CL White,MEK Hussey,BJ Haddin,MG Johnson,NM Hauritz,RJ Harris,DE Bollinger
406193,7,9,2009,9,100,DE Bollinger,7,N Deonarine,TM Dowlin,RS Morton,CH Gayle,LMP Simmons,D Ramdin,KA Pollard,DR Smith,NO Miller,R Rampaul,KAJ Roach
406195,7,9,2009,9,101,RT Ponting,7,CL White,TD Paine,RT Ponting,SR Watson,AC Voges,MEK Hussey,JR Hopes,MG Johnson,RJ Harris,DE Bollinger,NM Hauritz
406196,7,9,2009,7,100,JR Hopes,7,MJ Clarke,BJ Haddin,RT Ponting,SR Watson,CL White,AC Voges,JR Hopes,DE Bollinger,RJ Harris,CJ McKay,SPD Smith
406202,7,5,2009,5,100,CL White,7,Mohammad Yousuf,Kamran Akmal,Younis Khan,Salman Butt,Umar Akmal,Shoaib Malik,Shahid Afridi,Mohammad Amir,NavedNanulNanHasan,Saeed Ajmal,Mohammad Asif
406203,7,5,2009,5,101,SR Watson,7,MJ Clarke,SE Marsh,RT Ponting,SR Watson,CL White,MEK Hussey,BJ Haddin,NM Hauritz,DE Bollinger,PM Siddle,CJ McKay
406204,7,5,2009,7,100,RJ Harris,7,MJ Clarke,SE Marsh,RT Ponting,SR Watson,CL White,MEK Hussey,NM Hauritz,BJ Haddin,DE Bollinger,RJ Harris,CJ McKay
406205,7,5,2009,7,100,RJ Harris,7,MJ Clarke,BJ Haddin,RT Ponting,SE Marsh,CL White,MEK Hussey,JR Hopes,NM Hauritz,RJ Harris,CJ McKay,PM Siddle
406206,7,5,2009,5,100,CJ McKay,7,Shoaib Malik,Younis Khan,Khalid Latif,Salman Butt,Umar Akmal,Fawad Alam,Shahid Afridi,Sarfraz Ahmed,NavedNanulNanHasan,Iftikhar Anjum,Mohammad Asif
410337,0,6,2009,6,101,Mohammad Ashraful,6,BRM Taylor,MA Vermeulen,CJ Chibhabha,H Masakadza,CK Coventry,SC Williams,S Matsikenyeri,E Chigumbura,P Utseya,RW Price,AG Cremer
410338,0,6,2009,0,101,Shakib Al Hasan,6,Shakib Al Hasan,Junaid Siddique,Mohammad Ashraful,Tamim Iqbal,Raqibul Hasan,Naeem Islam,Mushfiqur Rahim,Mahmudullah,Enamul Haque jnr,Nazmul Hossain,Syed Rasel
410339,0,6,2009,6,101,E Chigumbura,0,CK Coventry,V Sibanda,H Masakadza,MA Vermeulen,BRM Taylor,E Chigumbura,S Matsikenyeri,MN Waller,P Utseya,T Mupariwa,RW Price
410340,0,6,2009,0,100,Tamim Iqbal,6,BRM Taylor,H Masakadza,CK Coventry,MA Vermeulen,SC Williams,S Matsikenyeri,E Chigumbura,MN Waller,T Mupariwa,P Utseya,RW Price
410341,0,6,2009,0,100,Dolar Mahmud,6,MN Waller,H Masakadza,CK Coventry,V Sibanda,SC Williams,E Chigumbura,P Utseya,BRM Taylor,RW Price,AG Cremer,EC Rainsford
412688,7,6,2010,7,100,MEK Hussey,7,BJ Haddin,SR Watson,MJ Clarke,DA Warner,DJ Hussey,CL White,MEK Hussey,SPD Smith,RJ Harris,SW Tait,DP Nannes
412689,3,5,2010,3,101,KP Pietersen,3,Umar Akmal,Salman Butt,Mohammad Hafeez,Kamran Akmal,Shahid Afridi,MisbahNanulNanHaq,Abdul Razzaq,Fawad Alam,Mohammad Amir,Saeed Ajmal,Mohammad Asif
412693,2,5,2010,5,101,IG Butler,2,LRPL Taylor,JD Ryder,MJ Guptill,BB McCullum,DL Vettori,SB Styris,GJ Hopkins,NL McCullum,IG Butler,SE Bond,KD Mills
412694,3,4,2010,3,100,KP Pietersen,3,PD Collingwood,C Kieswetter,KP Pietersen,MJ Lumb,EJG Morgan,LJ Wright,TT Bresnan,MH Yardy,GP Swann,RJ Sidebottom,SCJ Broad
412695,9,1,2010,1,101,CH Gayle,9,KA Pollard,S Chanderpaul,DJG Sammy,CH Gayle,DJ Bravo,RR Sarwan,D Ramdin,WW Hinds,JE Taylor,KAJ Roach,SJ Benn
412702,7,5,2010,7,101,MEK Hussey,7,Shahid Afridi,Salman Butt,Umar Akmal,Kamran Akmal,Khalid Latif,Abdul Razzaq,MisbahNanulNanHaq,Mohammad Amir,Abdur Rehman,Saeed Ajmal,Mohammad Hafeez
415273,4,8,2009,4,101,TM Dilshan,8,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,TM Dilshan,TT Samaraweera,AD Mathews,SHT Kandamby,KMDN Kulasekara,M Muralitharan,SL Malinga,BAW Mendis
415274,5,9,2009,9,100,Umar Akmal,5,TM Dowlin,ADS Fletcher,DS Smith,DM Richards,FL Reifer,DE Bernard,DJG Sammy,CAK Walton,NO Miller,TL Best,GC Tonge
415275,4,2,2009,4,101,WD Parnell,4,LRPL Taylor,JD Ryder,MJ Guptill,BB McCullum,GD Elliott,NT Broom,GJ Hopkins,KD Mills,DR Tuffey,SE Bond,DL Vettori
415276,3,8,2009,3,101,PD Collingwood,3,DPMD Jayawardene,ST Jayasuriya,KC Sangakkara,TM Dilshan,SHT Kandamby,TT Samaraweera,AD Mathews,KMDN Kulasekara,M Muralitharan,SL Malinga,BAW Mendis
415277,7,9,2009,9,101,MG Johnson,7,MEK Hussey,RT Ponting,TD Paine,SR Watson,CJ Ferguson,CL White,JR Hopes,MG Johnson,B Lee,NM Hauritz,PM Siddle
415278,1,5,2009,5,100,Shoaib Malik,5,Shoaib Malik,Kamran Akmal,Younis Khan,Imran Nazir,Mohammad Yousuf,Shahid Afridi,Umar Akmal,NavedNanulNanHasan,Umar Gul,Mohammad Amir,Saeed Ajmal
415280,4,3,2009,3,100,OA Shah,3,PD Collingwood,JL Denly,OA Shah,AJ Strauss,EJG Morgan,LJ Wright,RS Bopara,SCJ Broad,GP Swann,JM Anderson,G Onions
415282,3,2,2009,2,101,GD Elliott,2,PD Collingwood,OA Shah,JL Denly,AJ Strauss,EJG Morgan,RS Bopara,LJ Wright,SCJ Broad,GP Swann,RJ Sidebottom,JM Anderson
415284,1,9,2009,1,101,V Kohli,1,TM Dowlin,KOA Powell,DS Smith,ADS Fletcher,FL Reifer,DE Bernard,DJG Sammy,RT Crandon,NO Miller,KAJ Roach,GC Tonge
415285,7,3,2009,3,100,SR Watson,7,PD Collingwood,JL Denly,OA Shah,AJ Strauss,EJG Morgan,SM Davies,LJ Wright,TT Bresnan,GP Swann,JM Anderson,G Onions
415286,2,5,2009,5,100,DL Vettori,2,Younis Khan,Kamran Akmal,Shoaib Malik,Imran Nazir,Mohammad Yousuf,Umar Akmal,Shahid Afridi,NavedNanulNanHasan,Umar Gul,Mohammad Amir,Saeed Ajmal
415287,7,2,2009,2,100,SR Watson,7,LRPL Taylor,AJ Redmond,MJ Guptill,BB McCullum,GD Elliott,NT Broom,JEC Franklin,KD Mills,IG Butler,JS Patel,SE Bond
416236,1,7,2009,7,100,MEK Hussey,7,CL White,TD Paine,RT Ponting,SR Watson,MEK Hussey,AC Voges,JR Hopes,MG Johnson,B Lee,PM Siddle,NM Hauritz
416237,1,7,2009,7,101,MS Dhoni,1,Yuvraj Singh,SR Tendulkar,G Gambhir,V Sehwag,MS Dhoni,SK Raina,Harbhajan Singh,P Kumar,A Nehra,I Sharma,RA Jadeja
416238,1,7,2009,7,100,Yuvraj Singh,1,CL White,RT Ponting,MEK Hussey,SR Watson,AC Voges,MC Henriques,MG Johnson,PM Siddle,DE Bollinger,NM Hauritz,Nan
416239,1,7,2009,1,101,SR Watson,7,CL White,SE Marsh,RT Ponting,SR Watson,MEK Hussey,MC Henriques,MG Johnson,GA Manou,NM Hauritz,PM Siddle,DE Bollinger
416240,1,7,2009,7,100,SR Tendulkar,7,CL White,SE Marsh,RT Ponting,SR Watson,MEK Hussey,BW Hilfenhaus,DE Bollinger,CJ McKay,NM Hauritz,AC Voges,Nan
416241,1,7,2009,1,100,DE Bollinger,7,Yuvraj Singh,G Gambhir,SR Tendulkar,V Sehwag,MS Dhoni,SK Raina,RA Jadeja,Harbhajan Singh,P Kumar,A Nehra,MM Patel
422626,6,0,2009,0,101,E Chigumbura,0,Raqibul Hasan,Junaid Siddique,Mohammad Ashraful,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Abdur Razzak,Dolar Mahmud,Rubel Hossain
422627,6,0,2009,0,100,Abdur Razzak,6,T Taibu,CJ Chibhabha,BRM Taylor,H Masakadza,CK Coventry,S Matsikenyeri,MN Waller,E Chigumbura,AG Cremer,RW Price,KM Jarvis
422628,6,0,2009,6,101,Tamim Iqbal,6,F Mutizwa,BRM Taylor,CK Coventry,H Masakadza,MN Waller,S Matsikenyeri,E Chigumbura,CJ Chibhabha,AG Cremer,RW Price,KM Jarvis
422629,6,0,2009,0,100,Nazmul Hossain,6,CK Coventry,BRM Taylor,MA Vermeulen,H Masakadza,MN Waller,S Matsikenyeri,CJ Chibhabha,E Chigumbura,AG Cremer,RW Price,KM Jarvis
422630,6,0,2009,6,101,Naeem Islam,6,E Chigumbura,MA Vermeulen,BRM Taylor,H Masakadza,MN Waller,S Matsikenyeri,F Mutizwa,CJ Chibhabha,AG Cremer,RW Price,CB Mpofu
423387,4,9,2009,4,101,C Brits,4,SF Daley,DJS Dottin,PY Lavine,SR Taylor,CP Jack,B Cooper,SACA King,MR Aguilleira,SA Campbelle,A Mohammed,SC Selman
423783,2,6,2009,2,100,JDP Oram,2,LRPL Taylor,PJ Ingram,MJ Guptill,BB McCullum,JEC Franklin,NT Broom,DL Vettori,JDP Oram,TG Southee,DR Tuffey,AJ McKay
423784,2,6,2009,2,101,LRPL Taylor,2,Aftab Ahmed,Imrul Kayes,Mohammad Ashraful,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Shahadat Hossain,Shafiul Islam,Rubel Hossain
423785,2,6,2009,2,101,MJ Guptill,2,Mohammad Ashraful,Imrul Kayes,Aftab Ahmed,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Shahadat Hossain,Shafiul Islam,Rubel Hossain
423791,2,7,2009,7,100,LRPL Taylor,2,MJ Clarke,BJ Haddin,RT Ponting,SR Watson,CL White,MEK Hussey,JR Hopes,MG Johnson,NM Hauritz,RJ Harris,DE Bollinger
423792,2,7,2009,7,100,DL Vettori,7,MJ Clarke,BJ Haddin,RT Ponting,SR Watson,CL White,MEK Hussey,JR Hopes,MG Johnson,DE Bollinger,RJ Harris,NM Hauritz
423793,2,7,2009,7,101,BJ Haddin,7,LRPL Taylor,PJ Ingram,MJ Guptill,BB McCullum,NT Broom,SB Styris,GJ Hopkins,DL Vettori,SE Bond,TG Southee,MJ Mason
423794,2,7,2009,7,101,CL White,7,SL Stewart,MJ Guptill,LRPL Taylor,BB McCullum,SB Styris,DL Vettori,GJ Hopkins,JEC Franklin,DR Tuffey,SE Bond,TG Southee
423795,2,7,2009,7,101,TG Southee,2,SL Stewart,MJ Guptill,LRPL Taylor,BB McCullum,SB Styris,DL Vettori,GJ Hopkins,NL McCullum,DR Tuffey,SE Bond,TG Southee
426387,3,7,2010,7,100,EJG Morgan,3,MJ Clarke,TD Paine,RT Ponting,SR Watson,CL White,MEK Hussey,JR Hopes,NM Hauritz,RJ Harris,DE Bollinger,JR Hazlewood
426389,3,7,2010,3,101,GP Swann,3,MJ Clarke,TD Paine,RT Ponting,SR Watson,CL White,MEK Hussey,SPD Smith,JR Hopes,RJ Harris,DE Bollinger,SW Tait
426390,3,7,2010,3,101,RJ Harris,7,MJ Clarke,TD Paine,RT Ponting,SR Watson,CL White,MEK Hussey,SPD Smith,SW Tait,DE Bollinger,RJ Harris,JR Hopes
426391,3,7,2010,7,100,SW Tait,7,CL White,TD Paine,RT Ponting,SR Watson,SE Marsh,MEK Hussey,SPD Smith,JR Hopes,RJ Harris,SW Tait,DE Bollinger
426403,3,6,2010,6,100,IR Bell,3,Raqibul Hasan,Imrul Kayes,Junaid Siddique,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Faisal Hossain,Mashrafe Mortaza,Abdur Razzak,Shafiul Islam
426404,3,6,2010,3,101,Mashrafe Mortaza,6,Jahurul Islam,Imrul Kayes,Junaid Siddique,Tamim Iqbal,Shakib Al Hasan,Mohammad Ashraful,Mahmudullah,Mashrafe Mortaza,Abdur Razzak,Shafiul Islam,Rubel Hossain
426420,6,3,2009,3,101,Tamim Iqbal,3,Aftab Ahmed,Imrul Kayes,Junaid Siddique,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,Mahmudullah,Naeem Islam,Mashrafe Mortaza,Abdur Razzak,Shafiul Islam
426421,6,3,2009,3,101,EJG Morgan,3,Mushfiqur Rahim,Imrul Kayes,Aftab Ahmed,Tamim Iqbal,Shakib Al Hasan,Mahmudullah,Naeem Islam,Suhrawadi Shuvo,Shafiul Islam,Rubel Hossain,Abdur Razzak
426422,6,3,2009,6,101,C Kieswetter,3,PD Collingwood,C Kieswetter,KP Pietersen,AN Cook,EJG Morgan,LJ Wright,TT Bresnan,A Shahzad,LE Plunkett,GP Swann,Nan
